DATAFLOW,LAST UPDATE,freq,airpol,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2018-10,35.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2018-11,34.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2018-12,33.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-01,33.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-02,45.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-03,27.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-04,25.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-05,22,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-06,23.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-07,22.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-08,24.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-09,25.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-10,27.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-11,35.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2019-12,33.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-01,32.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-02,21.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-03,20.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-04,19.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-05,16.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-06,18.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-07,16.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-08,20.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-09,26.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-10,22.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-11,29.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2020-12,29,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-01,25.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-02,26.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-03,25.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-04,18.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-05,17.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-06,18,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-07,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-08,17.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-09,23.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-10,25.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-11,32,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2021-12,29.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-01,27.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-02,20.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-03,28.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-04,19.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-05,21.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-06,18.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-07,17.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-08,17.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-09,25.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-10,27.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-11,26.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2022-12,30.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-01,20.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-02,29.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-03,21.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-04,18.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-05,16.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-06,15.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-07,14.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-08,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-09,24,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-10,21.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-11,22.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2023-12,21.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-01,23,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-02,20.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-03,22,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-04,17,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-05,18.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-06,15.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-07,15.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-08,16.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-09,18.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-10,23.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Amsterdam,2024-11,23.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-01,43.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-02,38.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-03,37.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-04,34.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-05,30.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-06,21.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-07,22,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-08,24.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-09,24.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-10,32.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-11,36.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2018-12,40.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-01,53.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-02,45.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-03,33.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-04,28.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-05,20.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-06,21.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-07,16.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-08,20.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-09,24.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-10,31.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-11,26.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2019-12,36.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-01,33.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-02,30.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-03,21.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-04,19.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-05,15.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-06,16.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-07,13,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-08,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-09,18.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-10,24.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-11,26.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2020-12,22.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-01,34.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-02,36.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-03,27.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-04,16.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-05,15.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-06,12.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-07,13.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-08,13.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-09,20.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-10,23.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-11,28.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2021-12,34,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-01,34.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-02,27.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-03,31.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-04,18,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-05,14.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-06,16.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-07,11.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-08,15.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-09,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-10,19.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-11,16.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2022-12,30.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-01,32,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-02,32.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-03,28.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-04,16.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-05,13.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-06,12.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-07,9.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-08,12.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-09,12.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-10,15.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-11,17.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2023-12,29.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-01,42.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-02,24.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-03,17.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-04,14.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-05,14.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-06,10.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-07,10.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-08,11.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-09,16.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-10,19.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Oslo,2024-11,24,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-01,29.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-02,35.6,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-03,37.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-04,37.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-05,30.4,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-06,35.8,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-07,34.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-08,35.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-09,38.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-10,40.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-11,29.2,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2018-12,29.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-01,32.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-02,33.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-03,36.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-04,29.9,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-05,31.1,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-06,22.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-07,26.7,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-08,32.3,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-09,28.5,
ESTAT:ENV_AIR_NO2(1.0),28/11/24 11:00:00,Monthly,Nitrogen dioxide,Micrograms per cubic metre,Warszawa,2019-10,32.8,
